"Step","r50_imagenet_sgd_eg_split_bias_0.3_5e-5_0_ln_0_0_cosine_warmup_no_bn_default_False_gd_warmup10_FINAL - train_loss","r50_imagenet_sgd_eg_split_bias_0.3_5e-5_0_ln_0_0_cosine_warmup_no_bn_default_False_gd_warmup10_FINAL - train_loss__MIN","r50_imagenet_sgd_eg_split_bias_0.3_5e-5_0_ln_0_0_cosine_warmup_no_bn_default_False_gd_warmup10_FINAL - train_loss__MAX","r50_imagenet_sgd_eg_split_bias_0.3_5e-5_0_ln_0_0_cosine_warmup_no_bn_default_False_gd_warmup5_FINAL - train_loss","r50_imagenet_sgd_eg_split_bias_0.3_5e-5_0_ln_0_0_cosine_warmup_no_bn_default_False_gd_warmup5_FINAL - train_loss__MIN","r50_imagenet_sgd_eg_split_bias_0.3_5e-5_0_ln_0_0_cosine_warmup_no_bn_default_False_gd_warmup5_FINAL - train_loss__MAX","r50_imagenet_sgd_eg_split_bias_0.3_5e-5_0_ln_0_0_cosine_warmup_no_bn_default_False_gd_warmup1_FINAL - train_loss","r50_imagenet_sgd_eg_split_bias_0.3_5e-5_0_ln_0_0_cosine_warmup_no_bn_default_False_gd_warmup1_FINAL - train_loss__MIN","r50_imagenet_sgd_eg_split_bias_0.3_5e-5_0_ln_0_0_cosine_warmup_no_bn_default_False_gd_warmup1_FINAL - train_loss__MAX","r50_imagenet_sgd_0.5_5e-5_0_lognormal_0_0_cosine_no_bn_default_False_labels_FINAL - train_loss","r50_imagenet_sgd_0.5_5e-5_0_lognormal_0_0_cosine_no_bn_default_False_labels_FINAL - train_loss__MIN","r50_imagenet_sgd_0.5_5e-5_0_lognormal_0_0_cosine_no_bn_default_False_labels_FINAL - train_loss__MAX","r50_imagenet_sgd_eg_split_bias_0.4_5e-5_0_lognormal_0_0_cosine_no_bn_default_False_labels_FINAL - train_loss","r50_imagenet_sgd_eg_split_bias_0.4_5e-5_0_lognormal_0_0_cosine_no_bn_default_False_labels_FINAL - train_loss__MIN","r50_imagenet_sgd_eg_split_bias_0.4_5e-5_0_lognormal_0_0_cosine_no_bn_default_False_labels_FINAL - train_loss__MAX"
"27921","2.8139395713806152","2.8139395713806152","2.8139395713806152","2.970364570617676","2.970364570617676","2.970364570617676","3.1971399784088135","3.1971399784088135","3.1971399784088135","3.0879178047180176","3.0879178047180176","3.0879178047180176","3.2522592544555664","3.2522592544555664","3.2522592544555664"
"27923","2.8061981201171875","2.8061981201171875","2.8061981201171875","3.030170440673828","3.030170440673828","3.030170440673828","3.2472281455993652","3.2472281455993652","3.2472281455993652","3.038442611694336","3.038442611694336","3.038442611694336","3.1852192878723145","3.1852192878723145","3.1852192878723145"
"27928","2.709077835083008","2.709077835083008","2.709077835083008","2.988243579864502","2.988243579864502","2.988243579864502","3.183804750442505","3.183804750442505","3.183804750442505","3.205094337463379","3.205094337463379","3.205094337463379","3.177615165710449","3.177615165710449","3.177615165710449"
"27931","2.770137310028076","2.770137310028076","2.770137310028076","2.9435455799102783","2.9435455799102783","2.9435455799102783","3.1551272869110107","3.1551272869110107","3.1551272869110107","3.1909074783325195","3.1909074783325195","3.1909074783325195","3.2833757400512695","3.2833757400512695","3.2833757400512695"
"27933","2.7547197341918945","2.7547197341918945","2.7547197341918945","2.951378345489502","2.951378345489502","2.951378345489502","3.2386014461517334","3.2386014461517334","3.2386014461517334","3.032353401184082","3.032353401184082","3.032353401184082","3.2287633419036865","3.2287633419036865","3.2287633419036865"
"27938","2.8335046768188477","2.8335046768188477","2.8335046768188477","3.023843288421631","3.023843288421631","3.023843288421631","3.2079834938049316","3.2079834938049316","3.2079834938049316","3.0484507083892822","3.0484507083892822","3.0484507083892822","3.1319761276245117","3.1319761276245117","3.1319761276245117"
"27940","2.728654384613037","2.728654384613037","2.728654384613037","2.9254567623138428","2.9254567623138428","2.9254567623138428","3.259073495864868","3.259073495864868","3.259073495864868","3.0711593627929688","3.0711593627929688","3.0711593627929688","3.28293514251709","3.28293514251709","3.28293514251709"
"27948","2.8070194721221924","2.8070194721221924","2.8070194721221924","3.0196726322174072","3.0196726322174072","3.0196726322174072","3.3235023021698","3.3235023021698","3.3235023021698","3.1568803787231445","3.1568803787231445","3.1568803787231445","3.2552804946899414","3.2552804946899414","3.2552804946899414"
"27971","2.811634063720703","2.811634063720703","2.811634063720703","2.9372024536132812","2.9372024536132812","2.9372024536132812","3.172773838043213","3.172773838043213","3.172773838043213","3.133444309234619","3.133444309234619","3.133444309234619","3.264850616455078","3.264850616455078","3.264850616455078"
"27976","2.787045955657959","2.787045955657959","2.787045955657959","3.079010486602783","3.079010486602783","3.079010486602783","3.195922374725342","3.195922374725342","3.195922374725342","3.1857781410217285","3.1857781410217285","3.1857781410217285","3.1877636909484863","3.1877636909484863","3.1877636909484863"
"27991","2.728381633758545","2.728381633758545","2.728381633758545","3.065563440322876","3.065563440322876","3.065563440322876","3.1351609230041504","3.1351609230041504","3.1351609230041504","3.0410497188568115","3.0410497188568115","3.0410497188568115","3.262335777282715","3.262335777282715","3.262335777282715"
"27995","2.785367965698242","2.785367965698242","2.785367965698242","3.013637065887451","3.013637065887451","3.013637065887451","3.1961216926574707","3.1961216926574707","3.1961216926574707","3.164736747741699","3.164736747741699","3.164736747741699","3.292513608932495","3.292513608932495","3.292513608932495"
"27997","2.865760326385498","2.865760326385498","2.865760326385498","3.01703143119812","3.01703143119812","3.01703143119812","3.32712459564209","3.32712459564209","3.32712459564209","3.0945096015930176","3.0945096015930176","3.0945096015930176","3.2252793312072754","3.2252793312072754","3.2252793312072754"
"28018","2.7881178855895996","2.7881178855895996","2.7881178855895996","3.009993076324463","3.009993076324463","3.009993076324463","3.2374885082244873","3.2374885082244873","3.2374885082244873","3.1805129051208496","3.1805129051208496","3.1805129051208496","3.2044334411621094","3.2044334411621094","3.2044334411621094"
"28027","2.6438651084899902","2.6438651084899902","2.6438651084899902","3.024871826171875","3.024871826171875","3.024871826171875","3.204479217529297","3.204479217529297","3.204479217529297","3.087543249130249","3.087543249130249","3.087543249130249","3.2443809509277344","3.2443809509277344","3.2443809509277344"
"28032","2.8354334831237793","2.8354334831237793","2.8354334831237793","3.071903944015503","3.071903944015503","3.071903944015503","3.2171812057495117","3.2171812057495117","3.2171812057495117","3.1553261280059814","3.1553261280059814","3.1553261280059814","3.1715755462646484","3.1715755462646484","3.1715755462646484"
"28072","2.7353649139404297","2.7353649139404297","2.7353649139404297","3.002628803253174","3.002628803253174","3.002628803253174","3.317983627319336","3.317983627319336","3.317983627319336","3.162351131439209","3.162351131439209","3.162351131439209","3.233860492706299","3.233860492706299","3.233860492706299"
"28080","2.7673282623291016","2.7673282623291016","2.7673282623291016","2.984509229660034","2.984509229660034","2.984509229660034","3.275545597076416","3.275545597076416","3.275545597076416","3.1450576782226562","3.1450576782226562","3.1450576782226562","3.2710120677948","3.2710120677948","3.2710120677948"
"28085","2.88979434967041","2.88979434967041","2.88979434967041","3.0344972610473633","3.0344972610473633","3.0344972610473633","3.2239878177642822","3.2239878177642822","3.2239878177642822","3.160031795501709","3.160031795501709","3.160031795501709","3.290447235107422","3.290447235107422","3.290447235107422"
"28086","2.7352638244628906","2.7352638244628906","2.7352638244628906","3.103504180908203","3.103504180908203","3.103504180908203","3.284705877304077","3.284705877304077","3.284705877304077","3.0911643505096436","3.0911643505096436","3.0911643505096436","3.286018133163452","3.286018133163452","3.286018133163452"
"28095","2.7664682865142822","2.7664682865142822","2.7664682865142822","3.1397128105163574","3.1397128105163574","3.1397128105163574","3.2487378120422363","3.2487378120422363","3.2487378120422363","3.1226749420166016","3.1226749420166016","3.1226749420166016","3.1149089336395264","3.1149089336395264","3.1149089336395264"
"28101","2.8241758346557617","2.8241758346557617","2.8241758346557617","3.0250895023345947","3.0250895023345947","3.0250895023345947","3.1632447242736816","3.1632447242736816","3.1632447242736816","3.2305831909179688","3.2305831909179688","3.2305831909179688","3.2748427391052246","3.2748427391052246","3.2748427391052246"
"28110","2.7425692081451416","2.7425692081451416","2.7425692081451416","3.0469553470611572","3.0469553470611572","3.0469553470611572","3.3375895023345947","3.3375895023345947","3.3375895023345947","3.120260000228882","3.120260000228882","3.120260000228882","3.255723476409912","3.255723476409912","3.255723476409912"
"28115","2.887120008468628","2.887120008468628","2.887120008468628","2.960535764694214","2.960535764694214","2.960535764694214","3.1571826934814453","3.1571826934814453","3.1571826934814453","3.1167004108428955","3.1167004108428955","3.1167004108428955","3.149258852005005","3.149258852005005","3.149258852005005"
"28118","2.836836814880371","2.836836814880371","2.836836814880371","3.1253726482391357","3.1253726482391357","3.1253726482391357","3.2077221870422363","3.2077221870422363","3.2077221870422363","3.1046130657196045","3.1046130657196045","3.1046130657196045","3.276634454727173","3.276634454727173","3.276634454727173"
"28120","2.8225040435791016","2.8225040435791016","2.8225040435791016","2.968210458755493","2.968210458755493","2.968210458755493","3.172161102294922","3.172161102294922","3.172161102294922","3.1322953701019287","3.1322953701019287","3.1322953701019287","3.188844919204712","3.188844919204712","3.188844919204712"
"28129","2.8132436275482178","2.8132436275482178","2.8132436275482178","2.958742141723633","2.958742141723633","2.958742141723633","3.168283462524414","3.168283462524414","3.168283462524414","3.078076124191284","3.078076124191284","3.078076124191284","3.209317922592163","3.209317922592163","3.209317922592163"
"28135","2.7993111610412598","2.7993111610412598","2.7993111610412598","2.999941825866699","2.999941825866699","2.999941825866699","3.291623115539551","3.291623115539551","3.291623115539551","3.1574296951293945","3.1574296951293945","3.1574296951293945","3.2062978744506836","3.2062978744506836","3.2062978744506836"
"28136","2.768681764602661","2.768681764602661","2.768681764602661","2.9406256675720215","2.9406256675720215","2.9406256675720215","3.2335567474365234","3.2335567474365234","3.2335567474365234","3.2350728511810303","3.2350728511810303","3.2350728511810303","3.23014760017395","3.23014760017395","3.23014760017395"
"28168","2.849294662475586","2.849294662475586","2.849294662475586","3.077873468399048","3.077873468399048","3.077873468399048","3.1706912517547607","3.1706912517547607","3.1706912517547607","3.20418119430542","3.20418119430542","3.20418119430542","3.2476344108581543","3.2476344108581543","3.2476344108581543"
"28169","2.8528406620025635","2.8528406620025635","2.8528406620025635","2.989022731781006","2.989022731781006","2.989022731781006","3.224231719970703","3.224231719970703","3.224231719970703","3.1824026107788086","3.1824026107788086","3.1824026107788086","3.196263313293457","3.196263313293457","3.196263313293457"
"28175","2.7742276191711426","2.7742276191711426","2.7742276191711426","3.073402166366577","3.073402166366577","3.073402166366577","3.2104151248931885","3.2104151248931885","3.2104151248931885","3.10935378074646","3.10935378074646","3.10935378074646","3.1033544540405273","3.1033544540405273","3.1033544540405273"
"28190","2.792977809906006","2.792977809906006","2.792977809906006","3.0547051429748535","3.0547051429748535","3.0547051429748535","3.210598945617676","3.210598945617676","3.210598945617676","3.102797031402588","3.102797031402588","3.102797031402588","3.143627882003784","3.143627882003784","3.143627882003784"
"28196","2.728306293487549","2.728306293487549","2.728306293487549","3.0387094020843506","3.0387094020843506","3.0387094020843506","3.232667922973633","3.232667922973633","3.232667922973633","3.0479135513305664","3.0479135513305664","3.0479135513305664","3.169116497039795","3.169116497039795","3.169116497039795"
"28200","2.788611888885498","2.788611888885498","2.788611888885498","3.030315637588501","3.030315637588501","3.030315637588501","3.1477465629577637","3.1477465629577637","3.1477465629577637","3.038188934326172","3.038188934326172","3.038188934326172","3.220402240753174","3.220402240753174","3.220402240753174"
"28201","2.744749069213867","2.744749069213867","2.744749069213867","2.9923136234283447","2.9923136234283447","2.9923136234283447","3.2293307781219482","3.2293307781219482","3.2293307781219482","3.0800766944885254","3.0800766944885254","3.0800766944885254","3.2539639472961426","3.2539639472961426","3.2539639472961426"
"28217","2.752131700515747","2.752131700515747","2.752131700515747","3.0308408737182617","3.0308408737182617","3.0308408737182617","3.135908603668213","3.135908603668213","3.135908603668213","3.146663188934326","3.146663188934326","3.146663188934326","3.2709455490112305","3.2709455490112305","3.2709455490112305"
"28231","2.7159323692321777","2.7159323692321777","2.7159323692321777","3.066577434539795","3.066577434539795","3.066577434539795","3.1627299785614014","3.1627299785614014","3.1627299785614014","3.2410593032836914","3.2410593032836914","3.2410593032836914","3.2998251914978027","3.2998251914978027","3.2998251914978027"
"28234","2.8216726779937744","2.8216726779937744","2.8216726779937744","3.062528610229492","3.062528610229492","3.062528610229492","3.195925712585449","3.195925712585449","3.195925712585449","3.285757064819336","3.285757064819336","3.285757064819336","3.3035266399383545","3.3035266399383545","3.3035266399383545"
"28246","2.8460264205932617","2.8460264205932617","2.8460264205932617","3.1027121543884277","3.1027121543884277","3.1027121543884277","3.2415671348571777","3.2415671348571777","3.2415671348571777","3.096301555633545","3.096301555633545","3.096301555633545","3.268503189086914","3.268503189086914","3.268503189086914"
"28250","2.7347793579101562","2.7347793579101562","2.7347793579101562","2.9398698806762695","2.9398698806762695","2.9398698806762695","3.175840377807617","3.175840377807617","3.175840377807617","3.0959768295288086","3.0959768295288086","3.0959768295288086","3.247920036315918","3.247920036315918","3.247920036315918"
"28276","2.7916507720947266","2.7916507720947266","2.7916507720947266","3.0446105003356934","3.0446105003356934","3.0446105003356934","3.2028234004974365","3.2028234004974365","3.2028234004974365","2.9629321098327637","2.9629321098327637","2.9629321098327637","3.164062261581421","3.164062261581421","3.164062261581421"
"28288","2.7673752307891846","2.7673752307891846","2.7673752307891846","2.993889570236206","2.993889570236206","2.993889570236206","3.1874775886535645","3.1874775886535645","3.1874775886535645","3.132946014404297","3.132946014404297","3.132946014404297","3.220329761505127","3.220329761505127","3.220329761505127"
"28334","2.7613472938537598","2.7613472938537598","2.7613472938537598","3.065964698791504","3.065964698791504","3.065964698791504","3.192030668258667","3.192030668258667","3.192030668258667","3.2699694633483887","3.2699694633483887","3.2699694633483887","3.1874794960021973","3.1874794960021973","3.1874794960021973"
"28342","2.7094173431396484","2.7094173431396484","2.7094173431396484","3.0618104934692383","3.0618104934692383","3.0618104934692383","3.2712039947509766","3.2712039947509766","3.2712039947509766","3.1536755561828613","3.1536755561828613","3.1536755561828613","3.205819845199585","3.205819845199585","3.205819845199585"
"28347","2.784090757369995","2.784090757369995","2.784090757369995","2.9817709922790527","2.9817709922790527","2.9817709922790527","3.22001314163208","3.22001314163208","3.22001314163208","3.2030601501464844","3.2030601501464844","3.2030601501464844","3.2435383796691895","3.2435383796691895","3.2435383796691895"
"28365","2.8840491771698","2.8840491771698","2.8840491771698","2.9960851669311523","2.9960851669311523","2.9960851669311523","3.18294358253479","3.18294358253479","3.18294358253479","3.1476659774780273","3.1476659774780273","3.1476659774780273","3.205167531967163","3.205167531967163","3.205167531967163"
